symbol,et,o,h,l,c,v,vwap,avwap
NVDA,2025-09-05 14:15:00-04:00,166.5,166.53,166.5,166.53,833.0,166.36590190288862,166.36590190288862
NVDA,2025-09-05 14:16:00-04:00,166.565,166.61,166.535,166.61,2413.0,166.36612263229983,166.36612263229983
NVDA,2025-09-05 14:17:00-04:00,166.61,166.665,166.61,166.645,3206.0,166.36645728459828,166.36645728459828
NVDA,2025-09-05 14:18:00-04:00,166.675,166.76,166.625,166.74,3493.0,166.36694502467887,166.36694502467887
NVDA,2025-09-05 14:19:00-04:00,166.79,166.82,166.77,166.785,3472.0,166.36748690004913,166.36748690004913
NVDA,2025-09-05 14:20:00-04:00,166.805,166.85,166.78,166.8,3083.0,166.36798413256574,166.36798413256574
NVDA,2025-09-05 14:21:00-04:00,166.835,166.865,166.79,166.855,5423.0,166.3689669935567,166.3689669935567
NVDA,2025-09-05 14:22:00-04:00,166.855,166.88,166.8,166.81,2692.0,166.36940838170685,166.36940838170685
NVDA,2025-09-05 14:23:00-04:00,166.78,166.845,166.78,166.845,1853.0,166.36973578651603,166.36973578651603
NVDA,2025-09-05 14:24:00-04:00,166.83,166.83,166.7,166.725,6250.0,166.3705587862133,166.3705587862133
NVDA,2025-09-05 14:25:00-04:00,166.725,166.725,166.67,166.685,3383.0,166.37095257688833,166.37095257688833
NVDA,2025-09-05 14:26:00-04:00,166.67,166.71,166.67,166.685,1954.0,166.3711795789106,166.3711795789106
NVDA,2025-09-05 14:27:00-04:00,166.745,166.79,166.745,166.79,1260.0,166.37137470078025,166.37137470078025
NVDA,2025-09-05 14:28:00-04:00,166.815,166.84,166.815,166.83,415.0,166.3714450642138,166.3714450642138
NVDA,2025-09-05 14:29:00-04:00,166.78,166.8,166.78,166.8,772.0,166.37156734009162,166.37156734009162
NVDA,2025-09-05 14:30:00-04:00,166.81,166.81,166.745,166.75,2136.0,166.37186585369906,166.37186585369906
NVDA,2025-09-05 14:31:00-04:00,166.815,166.82,166.805,166.82,1789.0,166.37216172703003,166.37216172703003
NVDA,2025-09-05 14:32:00-04:00,166.795,166.83,166.77,166.81,1679.0,166.37243286031736,166.37243286031736
NVDA,2025-09-05 14:33:00-04:00,166.86,166.86,166.82,166.84,2035.0,166.37278353222572,166.37278353222572
NVDA,2025-09-05 14:34:00-04:00,166.9,166.905,166.86,166.86,3446.0,166.3734015181798,166.3734015181798
NVDA,2025-09-05 14:35:00-04:00,166.84,166.84,166.775,166.775,2687.0,166.3737983182895,166.3737983182895
NVDA,2025-09-05 14:36:00-04:00,166.76,166.815,166.74,166.815,2101.0,166.37413891454787,166.37413891454787
NVDA,2025-09-05 14:37:00-04:00,166.825,166.865,166.815,166.86,1790.0,166.37445825671298,166.37445825671298
NVDA,2025-09-05 14:38:00-04:00,166.835,166.835,166.695,166.695,841.0,166.37455721168405,166.37455721168405
NVDA,2025-09-05 14:39:00-04:00,166.72,166.725,166.67,166.67,5891.0,166.37519471333817,166.37519471333817
NVDA,2025-09-05 14:40:00-04:00,166.705,166.715,166.645,166.645,2368.0,166.37542852949917,166.37542852949917
NVDA,2025-09-05 14:41:00-04:00,166.66,166.725,166.66,166.685,1531.0,166.37560188404234,166.37560188404234
NVDA,2025-09-05 14:42:00-04:00,166.685,166.685,166.635,166.635,1760.0,166.375768762051,166.375768762051
NVDA,2025-09-05 14:43:00-04:00,166.605,166.61,166.545,166.545,5744.0,166.37612333345126,166.37612333345126
NVDA,2025-09-05 14:44:00-04:00,166.525,166.565,166.525,166.545,3291.0,166.37632581490158,166.37632581490158
NVDA,2025-09-05 14:45:00-04:00,166.555,166.6,166.51,166.6,3397.0,166.37660229378645,166.37660229378645
NVDA,2025-09-05 14:46:00-04:00,166.57,166.58,166.52,166.52,1509.0,166.3766809881457,166.3766809881457
NVDA,2025-09-05 14:47:00-04:00,166.575,166.615,166.545,166.59,2684.0,166.37688900595845,166.37688900595845
NVDA,2025-09-05 14:48:00-04:00,166.545,166.59,166.535,166.535,3506.0,166.37709015111545,166.37709015111545
NVDA,2025-09-05 14:49:00-04:00,166.52,166.52,166.39,166.39,2807.0,166.37710328693126,166.37710328693126
NVDA,2025-09-05 14:50:00-04:00,166.375,166.435,166.3,166.3,7459.0,166.37689537743856,166.37689537743856
NVDA,2025-09-05 14:51:00-04:00,166.3,166.3,166.255,166.255,4465.0,166.3766989378255,166.3766989378255
NVDA,2025-09-05 14:52:00-04:00,166.245,166.25,166.13,166.15,4785.0,166.376308094769,166.376308094769
NVDA,2025-09-05 14:53:00-04:00,166.165,166.165,166.1,166.12,3519.0,166.37598352933725,166.37598352933725
TSLA,2025-09-05 09:30:00-04:00,347.925,350.85,347.735,350.17,21839.0,350.17,350.17
TSLA,2025-09-05 09:31:00-04:00,350.26,353.0,350.26,352.8,29310.0,351.6770734520714,351.6770734520714
TSLA,2025-09-05 09:32:00-04:00,352.83,352.83,350.51,350.88,21443.0,351.44162538571743,351.44162538571743
TSLA,2025-09-05 09:33:00-04:00,351.13,352.06,350.75,351.29,30215.0,351.3970626513759,351.3970626513759
TSLA,2025-09-05 09:34:00-04:00,351.34,351.665,349.53,349.53,19236.0,351.10278262579584,351.10278262579584
TSLA,2025-09-05 09:35:00-04:00,349.35,350.085,348.26,349.99,17798.0,350.9611553121045,350.9611553121045
TSLA,2025-09-05 09:36:00-04:00,349.97,350.57,348.985,349.57,9581.0,350.8719538622158,350.8719538622158
TSLA,2025-09-05 09:37:00-04:00,349.76,350.2,349.53,349.705,16687.0,350.7547238560222,350.7547238560222
TSLA,2025-09-05 09:38:00-04:00,349.49,349.84,349.195,349.425,9414.0,350.68340545113745,350.68340545113745
TSLA,2025-09-05 09:39:00-04:00,349.54,350.75,349.41,350.57,8302.0,350.6782837753298,350.6782837753298
TSLA,2025-09-05 09:40:00-04:00,350.44,351.27,349.73,350.1,13958.0,350.6374729627926,350.6374729627926
TSLA,2025-09-05 09:41:00-04:00,350.145,351.47,350.145,351.18,7343.0,350.6568940797364,350.6568940797364
TSLA,2025-09-05 09:42:00-04:00,351.385,352.265,351.385,352.265,4618.0,350.6923002565032,350.6923002565032
TSLA,2025-09-05 09:43:00-04:00,352.19,354.08,352.19,354.08,17798.0,350.9572811393062,350.9572811393062
TSLA,2025-09-05 09:44:00-04:00,354.095,354.54,353.41,354.215,11992.0,351.12037516594717,351.12037516594717
TSLA,2025-09-05 09:45:00-04:00,354.23,354.495,353.13,354.3,13367.0,351.28843320113407,351.28843320113407
TSLA,2025-09-05 09:46:00-04:00,354.51,354.66,353.18,353.51,10393.0,351.3761250731122,351.3761250731122
TSLA,2025-09-05 09:47:00-04:00,353.25,354.36,353.17,353.55,21168.0,351.5378921437661,351.5378921437661
TSLA,2025-09-05 09:48:00-04:00,353.735,353.97,353.5,353.64,6980.0,351.58823736798405,351.58823736798405
TSLA,2025-09-05 09:49:00-04:00,353.44,354.59,353.3,354.46,10143.0,351.6848213770579,351.6848213770579
TSLA,2025-09-05 09:50:00-04:00,354.635,355.5,353.94,355.3,16295.0,351.8701407921228,351.8701407921228
TSLA,2025-09-05 09:51:00-04:00,355.27,355.61,354.89,355.23,15203.0,352.023495780331,352.023495780331
TSLA,2025-09-05 09:52:00-04:00,355.305,355.485,353.805,355.0,14193.0,352.1451440496896,352.1451440496896
TSLA,2025-09-05 09:53:00-04:00,354.9,355.47,354.53,355.47,7575.0,352.21611970939915,352.21611970939915
TSLA,2025-09-05 09:54:00-04:00,355.43,355.79,354.905,355.73,12777.0,352.3382454682451,352.3382454682451
TSLA,2025-09-05 09:55:00-04:00,355.82,355.82,354.3,354.48,8659.0,352.3875308607526,352.3875308607526
TSLA,2025-09-05 09:56:00-04:00,354.4,354.84,353.65,353.665,6994.0,352.4108417453513,352.4108417453513
TSLA,2025-09-05 09:57:00-04:00,353.68,354.48,353.65,353.84,8364.0,352.44136295624867,352.44136295624867
TSLA,2025-09-05 09:58:00-04:00,353.96,354.575,353.96,354.33,7789.0,352.4781915535483,352.4781915535483
TSLA,2025-09-05 09:59:00-04:00,354.12,354.65,354.01,354.48,8022.0,352.517603189056,352.517603189056
TSLA,2025-09-05 10:00:00-04:00,354.18,354.57,353.005,353.165,9422.0,352.53223522229524,352.53223522229524
TSLA,2025-09-05 10:01:00-04:00,353.27,353.27,352.45,353.06,21023.0,352.5575724535911,352.5575724535911
TSLA,2025-09-05 10:02:00-04:00,353.15,353.47,352.855,353.175,8670.0,352.569559566116,352.569559566116
TSLA,2025-09-05 10:03:00-04:00,352.94,352.97,352.5,352.85,9273.0,352.57526442160037,352.57526442160037
TSLA,2025-09-05 10:04:00-04:00,352.995,354.715,352.99,354.66,7032.0,352.6069356695962,352.6069356695962
TSLA,2025-09-05 10:05:00-04:00,354.56,354.67,353.405,353.48,4050.0,352.61450841246796,352.61450841246796
TSLA,2025-09-05 10:06:00-04:00,353.56,353.56,352.82,352.83,5514.0,352.61702348446363,352.61702348446363
TSLA,2025-09-05 10:07:00-04:00,352.95,352.95,351.28,351.28,7341.0,352.59656604784266,352.59656604784266
TSLA,2025-09-05 10:08:00-04:00,351.31,352.27,351.22,351.25,9868.0,352.56942841709065,352.56942841709065
TSLA,2025-09-05 10:09:00-04:00,351.26,351.39,350.82,350.91,7321.0,352.5449829265348,352.5449829265348
TSLA,2025-09-05 10:10:00-04:00,350.885,351.54,350.825,351.4,8842.0,352.5249677053925,352.5249677053925
TSLA,2025-09-05 10:11:00-04:00,351.145,351.145,350.57,351.0,6414.0,352.50587233955326,352.50587233955326
TSLA,2025-09-05 10:12:00-04:00,351.06,351.12,349.65,349.65,6402.0,352.47061914320096,352.47061914320096
TSLA,2025-09-05 10:13:00-04:00,349.75,350.27,349.19,350.1,9277.0,352.4289596897169,352.4289596897169
TSLA,2025-09-05 10:14:00-04:00,349.98,349.98,349.05,349.05,5935.0,352.39139389142815,352.39139389142815
TSLA,2025-09-05 10:15:00-04:00,349.05,349.54,348.65,348.65,5648.0,352.3522245443828,352.3522245443828
TSLA,2025-09-05 10:16:00-04:00,348.74,348.74,348.0,348.0,7057.0,352.2960285337895,352.2960285337895
TSLA,2025-09-05 10:17:00-04:00,347.985,348.15,347.65,347.97,8966.0,352.2262060247232,352.2262060247232
TSLA,2025-09-05 10:18:00-04:00,347.955,347.99,346.745,346.745,16876.0,352.06460061986036,352.06460061986036
TSLA,2025-09-05 10:19:00-04:00,346.825,347.09,346.37,346.425,6616.0,352.0001595069455,352.0001595069455
TSLA,2025-09-05 10:20:00-04:00,346.41,348.03,346.31,348.03,7066.0,351.9522928784836,351.9522928784836
TSLA,2025-09-05 10:21:00-04:00,347.86,348.33,347.63,348.1,5200.0,351.9184133364002,351.9184133364002
TSLA,2025-09-05 10:22:00-04:00,348.16,348.41,347.52,347.52,5059.0,351.8810990176547,351.8810990176547
TSLA,2025-09-05 10:23:00-04:00,347.57,347.58,346.81,347.51,7063.0,351.82993306993313,351.82993306993313
TSLA,2025-09-05 10:24:00-04:00,347.46,347.5,346.68,347.055,2974.0,351.8065137582149,351.8065137582149
TSLA,2025-09-05 10:25:00-04:00,347.17,348.18,347.1,348.1,5244.0,351.77473371876476,351.77473371876476
TSLA,2025-09-05 10:26:00-04:00,348.19,348.19,346.82,347.05,6034.0,351.7285759168322,351.7285759168322
TSLA,2025-09-05 10:27:00-04:00,347.16,347.85,347.09,347.75,4413.0,351.7003510375272,351.7003510375272
TSLA,2025-09-05 10:28:00-04:00,347.71,347.78,346.75,346.88,7834.0,351.64039988728194,351.64039988728194
TSLA,2025-09-05 10:29:00-04:00,346.95,347.935,346.95,347.915,8440.0,351.5911426456535,351.5911426456535
TSLA,2025-09-05 10:30:00-04:00,347.84,348.03,347.405,347.7,4258.0,351.5653586512664,351.5653586512664
TSLA,2025-09-05 10:31:00-04:00,347.91,348.5,347.42,348.5,4692.0,351.54313849493263,351.54313849493263
TSLA,2025-09-05 10:32:00-04:00,348.33,348.44,348.005,348.23,3586.0,351.5248844846712,351.5248844846712
TSLA,2025-09-05 10:33:00-04:00,347.685,347.94,347.67,347.79,3137.0,351.50696968515433,351.50696968515433
TSLA,2025-09-05 10:34:00-04:00,348.05,348.05,347.64,347.87,1587.0,351.49816559892616,351.49816559892616
TSLA,2025-09-05 10:35:00-04:00,348.205,348.365,347.36,347.42,3469.0,351.4766999085059,351.4766999085059
TSLA,2025-09-05 10:36:00-04:00,347.48,348.29,347.475,348.13,2635.0,351.46337266923985,351.46337266923985
TSLA,2025-09-05 10:37:00-04:00,347.745,347.76,347.45,347.47,1655.0,351.4534095400762,351.4534095400762
TSLA,2025-09-05 10:38:00-04:00,347.85,348.1,347.04,347.795,2082.0,351.4419631111265,351.4419631111265
TSLA,2025-09-05 10:39:00-04:00,347.76,347.76,347.56,347.67,1957.0,351.43090248101555,351.43090248101555
TSLA,2025-09-05 10:40:00-04:00,347.58,348.325,347.58,348.325,3198.0,351.416090546179,351.416090546179
TSLA,2025-09-05 10:41:00-04:00,348.14,348.15,346.83,346.94,2776.0,351.3976374297926,351.3976374297926
TSLA,2025-09-05 10:42:00-04:00,347.09,347.31,347.01,347.01,1264.0,351.3894166175036,351.3894166175036
TSLA,2025-09-05 10:43:00-04:00,346.8,347.5,346.77,347.305,3579.0,351.3678624752103,351.3678624752103
TSLA,2025-09-05 10:44:00-04:00,347.33,347.67,347.07,347.15,5017.0,351.3368900884339,351.3368900884339
TSLA,2025-09-05 10:45:00-04:00,346.92,346.975,345.945,346.02,2545.0,351.3171581892975,351.3171581892975
TSLA,2025-09-05 10:46:00-04:00,345.91,345.91,344.99,345.13,5898.0,351.2643987479488,351.2643987479488
TSLA,2025-09-05 10:47:00-04:00,345.285,345.295,344.84,345.02,4117.0,351.2274501208712,351.2274501208712
TSLA,2025-09-05 10:48:00-04:00,345.06,345.33,344.88,344.88,6614.0,351.16768036833923,351.16768036833923
TSLA,2025-09-05 10:49:00-04:00,344.91,345.45,344.87,345.41,6297.0,351.11652124403656,351.11652124403656
TSLA,2025-09-05 10:50:00-04:00,345.32,345.32,344.99,345.08,3114.0,351.0901127833809,351.0901127833809
TSLA,2025-09-05 10:51:00-04:00,345.46,345.71,345.445,345.6,3904.0,351.06016577920417,351.06016577920417
TSLA,2025-09-05 10:52:00-04:00,345.51,346.365,344.79,346.365,4599.0,351.0301883147534,351.0301883147534
TSLA,2025-09-05 10:53:00-04:00,346.45,347.5,346.45,347.5,3645.0,351.0124143696777,351.0124143696777
TSLA,2025-09-05 10:54:00-04:00,347.45,348.23,347.45,348.12,4067.0,350.99625627384887,350.99625627384887
TSLA,2025-09-05 10:55:00-04:00,348.245,348.97,348.235,348.97,4035.0,350.98508782103033,350.98508782103033
TSLA,2025-09-05 10:56:00-04:00,348.94,349.16,348.155,348.155,3897.0,350.97010203083346,350.97010203083346
TSLA,2025-09-05 10:57:00-04:00,348.33,348.8,348.32,348.32,3900.0,350.9561325207406,350.9561325207406
TSLA,2025-09-05 10:58:00-04:00,348.365,348.415,347.45,347.495,3931.0,350.93783998736194,350.93783998736194
TSLA,2025-09-05 10:59:00-04:00,347.52,347.52,346.64,346.64,3855.0,350.9156793577123,350.9156793577123
TSLA,2025-09-05 11:00:00-04:00,346.56,347.04,346.26,346.86,1513.0,350.90748845028986,350.90748845028986
TSLA,2025-09-05 11:01:00-04:00,346.74,346.74,346.01,346.01,2219.0,350.89302487316536,350.89302487316536
TSLA,2025-09-05 11:02:00-04:00,346.01,346.35,345.74,345.74,2518.0,350.8758137195082,350.8758137195082
TSLA,2025-09-05 11:03:00-04:00,345.48,346.1,345.43,346.01,2827.0,350.85763564846565,350.85763564846565
TSLA,2025-09-05 11:04:00-04:00,346.0,346.0,345.41,345.88,1144.0,350.8501218495212,350.8501218495212
TSLA,2025-09-05 11:05:00-04:00,345.92,346.26,345.77,346.24,1963.0,350.83821163190424,350.83821163190424
TSLA,2025-09-05 11:06:00-04:00,345.945,346.285,345.93,346.15,2674.0,350.82177056857853,350.82177056857853
TSLA,2025-09-05 11:07:00-04:00,346.145,346.72,345.87,345.87,1608.0,350.811349963225,350.811349963225
TSLA,2025-09-05 11:08:00-04:00,346.01,346.29,346.01,346.17,4561.0,350.7838098227191,350.7838098227191
TSLA,2025-09-05 11:09:00-04:00,345.87,345.9,345.72,345.9,1890.0,350.7718309547509,350.7718309547509
TSLA,2025-09-05 11:10:00-04:00,345.78,345.78,345.2,345.425,1728.0,350.75986733524536,350.75986733524536
TSLA,2025-09-05 11:11:00-04:00,345.28,345.88,345.28,345.88,685.0,350.7555428347801,350.7555428347801
TSLA,2025-09-05 11:12:00-04:00,345.74,345.92,345.2,345.92,2925.0,350.73731361202226,350.73731361202226
TSLA,2025-09-05 11:13:00-04:00,346.16,346.64,346.055,346.59,4208.0,350.7149423409473,350.7149423409473
TSLA,2025-09-05 11:14:00-04:00,346.57,347.22,346.535,347.16,2746.0,350.7024726671427,350.7024726671427
TSLA,2025-09-05 11:15:00-04:00,347.215,347.76,347.215,347.69,2255.0,350.6938201499419,350.6938201499419
TSLA,2025-09-05 11:16:00-04:00,347.67,347.67,347.255,347.255,1151.0,350.6887860554146,350.6887860554146
TSLA,2025-09-05 11:17:00-04:00,347.13,347.4,347.11,347.25,2746.0,350.67681787475556,350.67681787475556
TSLA,2025-09-05 11:18:00-04:00,347.18,347.18,346.64,346.65,1630.0,350.66851600809986,350.66851600809986
TSLA,2025-09-05 11:19:00-04:00,346.58,346.87,346.58,346.87,2038.0,350.6587497934195,350.6587497934195
TSLA,2025-09-05 11:20:00-04:00,346.77,347.29,346.77,347.29,1258.0,350.653411913186,350.653411913186
TSLA,2025-09-05 11:21:00-04:00,347.19,347.225,346.98,346.98,675.0,350.6502914163317,350.6502914163317
TSLA,2025-09-05 11:22:00-04:00,347.135,347.74,347.125,347.645,1674.0,350.64397343383445,350.64397343383445
TSLA,2025-09-05 11:23:00-04:00,347.62,347.96,347.6,347.96,835.0,350.64116188335123,350.64116188335123
TSLA,2025-09-05 11:24:00-04:00,348.08,348.09,347.86,347.86,1841.0,350.6347533393746,350.6347533393746
TSLA,2025-09-05 11:25:00-04:00,348.475,348.475,348.475,348.475,574.0,350.63320279765765,350.63320279765765
TSLA,2025-09-05 11:26:00-04:00,348.18,348.18,347.87,348.07,3634.0,350.6216052592261,350.6216052592261
TSLA,2025-09-05 11:27:00-04:00,348.14,348.63,348.14,348.63,1440.0,350.6180408650261,350.6180408650261
TSLA,2025-09-05 11:28:00-04:00,348.67,348.68,348.495,348.53,2576.0,350.61137714699146,350.61137714699146
TSLA,2025-09-05 11:29:00-04:00,348.71,348.71,348.57,348.57,1045.0,350.60873772148955,350.60873772148955
TSLA,2025-09-05 11:30:00-04:00,348.8,349.05,348.64,349.05,4686.0,350.5997523824989,350.5997523824989
TSLA,2025-09-05 11:31:00-04:00,349.03,349.03,348.9,348.975,4353.0,350.5910984080953,350.5910984080953
TSLA,2025-09-05 11:32:00-04:00,348.72,348.83,348.495,348.63,4219.0,350.58102648393935,350.58102648393935
TSLA,2025-09-05 11:33:00-04:00,348.56,348.99,348.42,348.88,3496.0,350.57381803691027,350.57381803691027
TSLA,2025-09-05 11:34:00-04:00,348.73,348.73,348.21,348.21,2611.0,350.56636028763177,350.56636028763177
TSLA,2025-09-05 11:35:00-04:00,348.32,348.32,347.97,348.19,1044.0,350.5633662853143,350.5633662853143
TSLA,2025-09-05 11:36:00-04:00,348.36,348.56,348.36,348.37,1035.0,350.56063007961046,350.56063007961046
TSLA,2025-09-05 11:37:00-04:00,348.64,349.22,348.635,349.22,1578.0,350.5580850786112,350.5580850786112
TSLA,2025-09-05 11:38:00-04:00,349.38,349.43,349.125,349.125,3718.0,350.551703690352,350.551703690352
TSLA,2025-09-05 11:39:00-04:00,349.215,349.23,348.84,348.84,1100.0,350.54945161298036,350.54945161298036
TSLA,2025-09-05 11:40:00-04:00,348.85,348.93,348.83,348.925,2632.0,350.54435373253386,350.54435373253386
TSLA,2025-09-05 11:41:00-04:00,349.12,349.12,348.92,348.92,1360.0,350.5417239924148,350.5417239924148
TSLA,2025-09-05 11:42:00-04:00,349.04,349.38,348.97,349.26,1215.0,350.53987286453304,350.53987286453304
TSLA,2025-09-05 11:43:00-04:00,349.3,349.43,348.865,348.865,3034.0,350.5338542073808,350.5338542073808
TSLA,2025-09-05 11:44:00-04:00,348.97,349.16,348.81,349.16,1756.0,350.531002762222,350.531002762222
TSLA,2025-09-05 11:45:00-04:00,349.025,349.025,348.35,348.35,2731.0,350.5239853308655,350.5239853308655
TSLA,2025-09-05 11:46:00-04:00,348.23,348.31,347.95,347.95,6627.0,350.5040443889289,350.5040443889289
TSLA,2025-09-05 11:47:00-04:00,347.825,348.17,347.81,348.17,1773.0,350.4992166780022,350.4992166780022
TSLA,2025-09-05 11:48:00-04:00,348.015,348.265,347.965,348.265,1803.0,350.49452712015943,350.49452712015943
TSLA,2025-09-05 11:49:00-04:00,348.31,348.87,348.31,348.87,3274.0,350.4883588359045,350.4883588359045
TSLA,2025-09-05 11:50:00-04:00,348.86,348.955,348.51,348.51,1595.0,350.48470606961075,350.48470606961075
TSLA,2025-09-05 11:51:00-04:00,348.29,348.55,348.29,348.46,754.0,350.4829403954361,350.4829403954361
TSLA,2025-09-05 11:52:00-04:00,348.32,348.38,348.08,348.08,1714.0,350.4781862664184,350.4781862664184
TSLA,2025-09-05 11:53:00-04:00,348.17,348.17,347.88,348.065,1488.0,350.4740485033135,350.4740485033135
TSLA,2025-09-05 11:54:00-04:00,347.89,347.96,347.68,347.855,2192.0,350.46744977350806,350.46744977350806
TSLA,2025-09-05 11:55:00-04:00,348.11,348.4,348.035,348.33,949.0,350.46512079801784,350.46512079801784
TSLA,2025-09-05 11:56:00-04:00,347.99,348.09,347.965,348.09,1345.0,350.46145861013895,350.46145861013895
TSLA,2025-09-05 11:57:00-04:00,348.205,348.205,347.4,347.72,1358.0,350.4571973454235,350.4571973454235
TSLA,2025-09-05 11:58:00-04:00,347.58,347.58,347.17,347.2,1057.0,350.45326138252557,350.45326138252557
TSLA,2025-09-05 11:59:00-04:00,347.145,347.33,346.97,346.97,2386.0,350.4437858110327,350.4437858110327
TSLA,2025-09-05 12:00:00-04:00,346.94,347.4,346.94,347.285,1157.0,350.4396245022835,350.4396245022835
TSLA,2025-09-05 12:01:00-04:00,347.095,347.095,346.625,346.625,753.0,350.4363567360702,350.4363567360702
TSLA,2025-09-05 12:02:00-04:00,346.57,346.75,346.3,346.3,2327.0,350.4254355351674,350.4254355351674
TSLA,2025-09-05 12:03:00-04:00,346.34,346.36,346.31,346.36,893.0,350.4213204886685,350.4213204886685
TSLA,2025-09-05 12:04:00-04:00,346.42,346.49,346.42,346.49,993.0,350.41690055897294,350.41690055897294
TSLA,2025-09-05 12:05:00-04:00,346.335,346.335,346.335,346.335,1027.0,350.4121597131593,350.4121597131593
TSLA,2025-09-05 12:06:00-04:00,346.33,346.46,345.91,345.96,4270.0,350.3907638679428,350.3907638679428
TSLA,2025-09-05 12:07:00-04:00,345.97,345.97,345.86,345.95,2105.0,350.3802681307256,350.3802681307256
TSLA,2025-09-05 12:08:00-04:00,345.89,346.73,345.88,346.73,1639.0,350.37356298219817,350.37356298219817
TSLA,2025-09-05 12:09:00-04:00,346.83,347.04,346.83,346.86,3147.0,350.36121431403313,350.36121431403313
TSLA,2025-09-05 12:10:00-04:00,346.97,347.31,346.97,347.3,3048.0,350.3508292662024,350.3508292662024
TSLA,2025-09-05 12:11:00-04:00,347.04,347.185,347.0,347.185,1050.0,350.34713379906685,350.34713379906685
TSLA,2025-09-05 12:12:00-04:00,347.32,347.32,347.11,347.11,786.0,350.3443076411281,350.3443076411281
TSLA,2025-09-05 12:13:00-04:00,347.11,347.5,347.11,347.5,1345.0,350.3400647317566,350.3400647317566
TSLA,2025-09-05 12:14:00-04:00,347.43,347.595,347.43,347.435,2092.0,350.3333399853497,350.3333399853497
TSLA,2025-09-05 12:15:00-04:00,347.33,347.51,347.15,347.51,3079.0,350.3237536156768,350.3237536156768
TSLA,2025-09-05 12:16:00-04:00,347.46,347.47,347.3,347.43,783.0,350.32125712595223,350.32125712595223
TSLA,2025-09-05 12:17:00-04:00,347.26,347.28,347.0,347.175,1833.0,350.31491570003664,350.31491570003664
TSLA,2025-09-05 12:18:00-04:00,346.99,347.24,346.94,347.24,1717.0,350.3091212185068,350.3091212185068
TSLA,2025-09-05 12:19:00-04:00,347.15,347.43,347.12,347.24,2434.0,350.30094434872836,350.30094434872836
TSLA,2025-09-05 12:20:00-04:00,347.285,347.47,347.285,347.38,816.0,350.298337726023,350.298337726023
TSLA,2025-09-05 12:21:00-04:00,347.38,347.41,346.645,346.645,1372.0,350.29286432182755,350.29286432182755
TSLA,2025-09-05 12:22:00-04:00,346.67,346.85,346.45,346.45,2062.0,350.2842309485832,350.2842309485832
TSLA,2025-09-05 12:23:00-04:00,346.54,347.15,346.5,347.15,3179.0,350.27341270625436,350.27341270625436
TSLA,2025-09-05 12:24:00-04:00,347.09,347.41,347.09,347.36,1196.0,350.26963433372333,350.26963433372333
TSLA,2025-09-05 12:25:00-04:00,347.78,347.78,347.67,347.675,970.0,350.26690810104674,350.26690810104674
TSLA,2025-09-05 12:26:00-04:00,347.715,347.99,347.7,347.99,3191.0,350.2590649828146,350.2590649828146
TSLA,2025-09-05 12:27:00-04:00,347.91,347.91,347.73,347.855,2004.0,350.2538755261899,350.2538755261899
TSLA,2025-09-05 12:28:00-04:00,347.97,347.97,347.74,347.74,2806.0,350.2463002454955,350.2463002454955
TSLA,2025-09-05 12:29:00-04:00,347.78,347.81,347.6,347.81,2086.0,350.24085470992134,350.24085470992134
TSLA,2025-09-05 12:30:00-04:00,347.83,347.965,347.7,347.82,2267.0,350.2349884397204,350.2349884397204
TSLA,2025-09-05 12:31:00-04:00,347.62,347.86,347.61,347.86,1664.0,350.2307716217009,350.2307716217009
TSLA,2025-09-05 12:32:00-04:00,347.6,347.81,347.6,347.81,1186.0,350.2277120593874,350.2277120593874
TSLA,2025-09-05 12:33:00-04:00,347.7,347.735,347.57,347.64,2910.0,350.21971215065264,350.21971215065264
TSLA,2025-09-05 12:34:00-04:00,347.48,347.5,347.19,347.19,1909.0,350.2135801314674,350.2135801314674
TSLA,2025-09-05 12:35:00-04:00,347.33,347.355,347.07,347.14,1535.0,350.2085861961291,350.2085861961291
TSLA,2025-09-05 12:36:00-04:00,347.185,347.31,347.03,347.03,1750.0,350.20270916073684,350.20270916073684
TSLA,2025-09-05 12:37:00-04:00,346.965,347.125,346.89,347.125,1100.0,350.1991364152029,350.1991364152029
TSLA,2025-09-05 12:38:00-04:00,347.24,347.34,347.115,347.21,1311.0,350.1950066076788,350.1950066076788
TSLA,2025-09-05 12:39:00-04:00,347.15,347.39,347.15,347.28,1081.0,350.19168955669454,350.19168955669454
TSLA,2025-09-05 12:40:00-04:00,347.44,347.75,347.44,347.75,739.0,350.18979160969207,350.18979160969207
TSLA,2025-09-05 12:41:00-04:00,347.97,348.3,347.97,348.3,822.0,350.1881590856066,350.1881590856066
TSLA,2025-09-05 12:42:00-04:00,348.32,348.48,348.235,348.465,925.0,350.18648561151457,350.18648561151457
TSLA,2025-09-05 12:43:00-04:00,348.28,348.28,347.99,348.07,2087.0,350.1818581897229,350.1818581897229
TSLA,2025-09-05 12:44:00-04:00,348.005,348.23,348.005,348.2,1925.0,350.17786950521446,350.17786950521446
TSLA,2025-09-05 12:45:00-04:00,348.175,348.34,348.125,348.34,1291.0,350.17539218869746,350.17539218869746
TSLA,2025-09-05 12:46:00-04:00,348.45,348.53,348.3,348.39,1346.0,350.1728866023989,350.1728866023989
TSLA,2025-09-05 12:47:00-04:00,348.08,348.145,347.84,347.94,1978.0,350.1682911433893,350.1682911433893
